-1.589024349457160312e+00,-1.115907616527305191e+00,-1.115907616527304969e+00
-1.115907616527305191e+00,-1.589024349457160312e+00,-1.115907616527305191e+00
-1.115907616527304747e+00,-1.115907616527305191e+00,-1.589024349457159868e+00
