9.999999908898001832e-01,5.571874453827103668e-01,5.571874453827103668e-01
5.571874453827103668e-01,9.999999908898001832e-01,5.571874453827104778e-01
5.571874453827103668e-01,5.571874453827104778e-01,9.999999908898001832e-01
