2.916930884927815271e-01,-6.700359697208884135e-01,-1.062612773610581263e+00
5.918278158562770841e-01,1.145826689169626489e+00,-4.151391678949735756e-08
2.916930743775943968e-01,-6.700358854322268076e-01,1.062612830633924199e+00
